Data,Número do pedido,Serviço,UF,CEP,Município,Valor previsto,Frete,Peso bruto (gr),Peso Bruto (Kg),Faixa de Peso,Total da Venda
30/05/2023,1806,.Package,SP,12941-470,Atibaia,26,30,1050,1,1,180
30/05/2023,1801,.Package,DF,70755-060,Brasília,39,40,2700,3,2,400
30/05/2023,1713,.Package,SP,14170-595,Sertãozinho,23,10,450,0,1,70
30/05/2023,1776,.Package,PR,86039-220,Londrina,21,10,900,1,1,130
30/05/2023,1775,.Package,MG,30493-135,Belo Horizonte,23,10,900,1,1,130
30/05/2023,1774,.Package,ES,29057-520,Vitória,26,10,900,1,1,130
30/05/2023,1767,.Package,PI,64018-030,Teresina,39,10,900,1,1,130
30/05/2023,1768,.Package,SP,01245-000,São Paulo,21,10,900,1,1,130
30/05/2023,1769,.Package,SP,04531-010,São Paulo,21,10,450,0,1,70
30/05/2023,1770,.Package,PR,85805-620,Cascavel,20,10,450,0,1,70
30/05/2023,1772,.Package,SP,09560-530,São Caetano do Sul,21,10,450,0,1,70
30/05/2023,1773,.Package,SC,89561-146,Videira,24,10,450,0,1,70
30/05/2023,1787,.Package,SP,14406-100,Franca,24,20,1350,1,1,200
30/05/2023,1786,.Package,SP,01306-010,São Paulo,21,10,450,0,1,70
30/05/2023,1788,.Package,SP,06342-000,Carapicuíba,23,10,900,1,1,130
30/05/2023,1784,.Package,SC,89290-237,São Bento do Sul,27,20,1800,2,1,260
30/05/2023,1710,.Package,SP,04137-080,São Paulo,21,10,900,1,1,130
30/05/2023,1795,.Package,DF,70863-100,Brasília,28,20,450,0,1,80
30/05/2023,1793,.Package,SP,03320-000,São Paulo,21,20,450,0,1,80
30/05/2023,1792,.Package,SP,14400-730,Franca,21,10,450,0,1,70
30/05/2023,1789,.Package,DF,70683-815,Brasília,28,10,600,1,1,100
30/05/2023,1783,.Package,TO,77015-318,Palmas,33,10,900,1,1,130
30/05/2023,1782,.Package,DF,71680-608,Brasília,28,10,900,1,1,130
30/05/2023,1781,.Package,SP,08790-030,Mogi das Cruzes,21,10,450,0,1,70
30/05/2023,1780,.Package,DF,70686-705,Brasília,28,10,900,1,1,130
30/05/2023,1779,.Package,MT,78050-253,Cuiabá,30,10,900,1,1,130
30/05/2023,1778,.Package,PR,86055-630,Londrina,20,10,450,0,1,70
30/05/2023,1777,.Package,DF,70773-010,Brasília,28,10,450,0,1,70
30/05/2023,1766,.Package,SP,13106-102,Campinas,21,10,900,1,1,130
30/05/2023,1837,.Package,MG,30575-120,Belo Horizonte,23,20,900,1,1,140
30/05/2023,1840,.Package,SP,01411-001,São Paulo,21,20,450,0,1,80
30/05/2023,1799,.Package,SP,04710-130,São Paulo,24,30,1800,2,1,270
30/05/2023,1804,.Package,RJ,22630-010,Rio de Janeiro,24,20,900,1,1,140
30/05/2023,1709,.Package,SP,07097-380,Guarulhos,21,10,450,0,1,70
30/05/2023,1808,.Package,SP,04606-001,São Paulo,21,20,450,0,1,80
30/05/2023,1802,.Package,SP,13457-209,Santa Bárbara D'Oeste,24,20,900,1,1,140
30/05/2023,1836,.Package,DF,71687-274,Brasília,28,20,450,0,1,80
30/05/2023,1790,.Package,SP,04040-000,São Paulo,24,20,1800,2,1,260
30/05/2023,1800,.Package,DF,70673-207,Brasília,28,20,900,1,1,140
30/05/2023,1798,.Package,RS,90460-110,Porto Alegre,17,30,1350,1,1,210
30/05/2023,1791,.Package,RS,90460-080,Porto Alegre,16,10,450,0,1,70
30/05/2023,1796,.Package,CE,60170-176,Fortaleza,39,20,900,1,1,140
30/05/2023,1794,.Package,SP,13214-799,Jundiaí,22,20,900,1,1,140
30/05/2023,1785,.Package,PR,82400-300,Curitiba,24,20,1800,2,1,260
30/05/2023,1714,.Package,SP,14057-120,Ribeirão Preto,22,10,900,1,1,130
26/06/2023,1645,.Package,SP,12916-020,Bragança Paulista,25,30,2300,2,2,229
30/05/2023,1812,.Package,SC,89801-125,Chapecó,22,20,450,0,1,80
30/05/2023,1809,.Package,RJ,26032-662,Nova Iguaçu,26,20,450,0,1,80
30/05/2023,1715,.Package,SP,18017-256,Sorocaba,22,10,900,1,1,130
30/05/2023,1718,.Package,MT,78020-400,Cuiabá,30,10,900,1,1,130
30/05/2023,1720,.Package,SP,05033-080,São Paulo,21,10,450,0,1,70
30/05/2023,1724,.Package,SP,05615-000,São Paulo,21,10,900,1,1,130
30/05/2023,1725,.Package,SC,88331-030,Balneário Camboriú,35,40,3650,4,2,380
30/05/2023,1723,.Package,SP,14177-050,Sertãozinho,26,20,1350,1,1,200
30/05/2023,1730,.Package,SP,02415-090,São Paulo,21,10,900,1,1,130
30/05/2023,1731,.Package,RS,99010-020,Passo Fundo,18,20,1350,1,1,200
30/05/2023,1732,.Package,DF,73091-900,Brasília,71,10,450,0,1,70
30/05/2023,1733,.Package,SP,04580-051,São Paulo,21,10,900,1,1,130
30/05/2023,1742,.Package,SP,05036-170,São Paulo,21,10,450,0,1,70
30/05/2023,1744,.Package,RS,95900-704,Lajeado,18,10,900,1,1,130
30/05/2023,1760,.Package,SP,04201-050,São Paulo,21,10,450,0,1,70
30/05/2023,1764,.Package,SP,03359-025,São Paulo,21,10,450,0,1,70
30/05/2023,1839,.Package,SP,14802-510,Araraquara,21,20,450,0,1,80
30/05/2023,1847,.Package,PR,87300-480,Campo Mourão,26,30,1350,1,1,210
30/05/2023,1721,.Package,SP,04703-004,São Paulo,21,10,900,1,1,130
30/05/2023,1757,.Package,MG,37200-248,Lavras,29,20,1350,1,1,160
30/05/2023,1765,.Package,RS,97541-261,Alegrete,19,10,900,1,1,130
30/05/2023,1838,.Package,SC,88034-480,Florianópolis,21,20,900,1,1,140
30/05/2023,1852,.Package,PR,85550-000,Coronel Vivida,32,30,1200,1,1,160
30/05/2023,1849,.Package,MG,38680-000,Arinos,30,20,450,0,1,80
30/05/2023,1841,.Package,PE,52011-090,Recife,48,30,1800,2,1,270
30/05/2023,1842,.Package,RJ,22776-000,Rio de Janeiro,26,30,1350,1,1,210
30/05/2023,1736,.Package,RS,92020-020,Canoas,16,10,450,0,1,70
30/05/2023,1738,.Package,SP,03080-050,São Paulo,21,10,900,1,1,130
30/05/2023,1740,.Package,SP,05303-000,São Paulo,21,10,450,0,1,70
30/05/2023,1741,.Package,SP,01535-020,São Paulo,21,10,750,1,1,95
30/05/2023,1844,.Package,SP,13287-548,Vinhedo,24,20,900,1,1,140
30/05/2023,1890,.Package,BA,41810-215,Salvador,33,20,900,1,1,140
19/06/2023,1674,.Package,RJ,27913-190,Macaé,33,30,3000,3,2,275
23/06/2023,1677,.Package,SP,13569-600,São Carlos,23,30,2300,2,2,229
23/06/2023,1678,.Package,RJ,22783-415,Rio de Janeiro,36,30,4000,4,2,529
24/06/2023,1665,.Package,RJ,28928-660,Cabo Frio,25,30,2300,2,2,229
30/05/2023,1851,.Package,PR,84010-030,Ponta Grossa,21,20,900,1,1,140
30/05/2023,1854,.Package,PR,80030-130,Curitiba,20,20,450,0,1,80
30/05/2023,1879,.Package,ES,29055-020,Vitória,30,30,1800,2,1,270
30/05/2023,1859,.Package,RJ,26215-500,Nova Iguaçu,29,30,1350,1,1,170
30/05/2023,1873,.Package,SP,06708-715,Cotia,21,20,900,1,1,140
30/05/2023,1880,.Package,PR,81200-100,Curitiba,20,20,450,0,1,80
30/05/2023,1861,.Package,MG,38412-639,Uberlândia,24,20,900,1,1,140
30/05/2023,1865,.Package,PR,81050-110,Curitiba,20,20,450,0,1,80
30/05/2023,1864,.Package,SP,05688-010,São Paulo,21,20,450,0,1,80
30/05/2023,1862,.Package,SC,88306-828,Itajaí,22,20,450,0,1,80
30/05/2023,1850,.Package,SP,04134-090,São Paulo,21,20,900,1,1,140
30/05/2023,1845,.Package,SP,17210-331,Jaú,24,20,900,1,1,140
30/05/2023,1883,.Package,SP,13275-500,Valinhos,26,30,1350,1,1,210
30/05/2023,1860,.Package,RR,69307-170,Boa Vista,44,20,900,1,1,140
30/05/2023,1868,.Package,SP,14804-701,Araraquara,25,30,1800,2,1,270
30/05/2023,1866,.Package,SP,08290-270,São Paulo,27,20,900,1,1,140
30/05/2023,1878,.Package,SP,09040-330,Santo André,23,30,1350,1,1,210
30/05/2023,1857,.Package,SP,02460-040,São Paulo,23,30,1350,1,1,170
30/05/2023,2077,.Package,PR,86055-630,Londrina,21,10,900,1,1,130
30/05/2023,2078,.Package,RJ,24220-020,Niterói,23,10,450,0,1,70
30/05/2023,1871,.Package,SP,11688-418,Ubatuba,27,20,900,1,1,140
30/05/2023,1875,.Package,SP,05586-030,São Paulo,21,20,900,1,1,140
30/05/2023,1876,.Package,MG,30320-050,Belo Horizonte,26,30,1350,1,1,210
30/05/2023,1855,.Package,SP,06519-500,Santana de Parnaíba,21,20,900,1,1,140
30/05/2023,1846,.Package,SP,05466-010,São Paulo,23,30,1350,1,1,210
30/05/2023,1886,.Package,RS,92200-000,Canoas,18,30,1800,2,1,270
30/05/2023,1885,.Package,MG,38408-238,Uberlândia,24,20,900,1,1,140
30/05/2023,1882,.Package,RJ,22631-470,Rio de Janeiro,26,30,1350,1,1,210
30/05/2023,1884,.Package,SP,06905-580,Embu-Guaçu,27,20,900,1,1,140
30/05/2023,1863,.Package,SP,07085-030,Guarulhos,21,20,450,0,1,80
30/05/2023,1867,.Package,ES,29102-010,Vila Velha,29,30,1350,1,1,210
30/05/2023,1870,.Package,PR,80730-350,Curitiba,20,20,900,1,1,140
30/05/2023,1874,.Package,SP,05435-060,São Paulo,21,20,900,1,1,140
30/05/2023,1881,.Package,SP,13563-820,São Carlos,21,20,450,0,1,80
28/06/2023,2147,.Package,RJ,22631-370,Rio de Janeiro,23,30,700,1,1,130
30/05/2023,1889,.Package,SP,06083-090,Osasco,22,20,900,1,1,140
30/05/2023,1891,.Package,DF,71625-150,Brasília,34,30,1350,1,1,210
30/05/2023,1892,.Package,SP,05303-000,São Paulo,21,20,450,0,1,80
30/05/2023,1893,.Package,PR,84010-260,Ponta Grossa,21,20,900,1,1,140
30/05/2023,1894,.Package,SP,14015-040,Ribeirão Preto,22,20,900,1,1,140
29/06/2023,2257,.Package,RJ,20540-195,Rio de Janeiro,26,38,450,0,1,297
30/05/2023,1993,.Package,PR,86400-000,Jacarezinho,38,30,2750,3,2,250
30/05/2023,1994,.Package,PR,85710-000,Santo Antônio do Sudoeste,25,10,450,0,1,70
30/05/2023,1995,.Package,BA,45824-021,Eunápolis,38,10,900,1,1,130
30/05/2023,1996,.Package,SP,19907-230,Ourinhos,24,20,900,1,1,140
30/05/2023,1997,.Package,SP,04001-001,São Paulo,27,20,900,1,1,140
30/05/2023,1998,.Package,SP,13730-430,Mococa,32,40,2750,3,2,260
30/05/2023,1999,.Package,PR,87703-290,Paranavaí,22,20,450,0,1,80
30/05/2023,2000,.Package,PE,50040-090,Recife,47,30,1350,1,1,210
30/05/2023,2001,.Package,SP,13466-044,Americana,21,20,450,0,1,80
30/05/2023,2002,.Package,SP,03169-030,São Paulo,21,20,900,1,1,140
30/05/2023,2087,.Package,PR,82520-520,Curitiba,20,20,450,0,1,80
30/05/2023,2003,.Package,RS,93230-390,Sapucaia do Sul,18,20,450,0,1,80
30/05/2023,2072,.Package,SP,12400-400,Pindamonhangaba,24,20,900,1,1,140
30/05/2023,2073,.Package,SP,15045-380,São José do Rio Preto,30,40,2700,3,2,400
30/05/2023,2074,.Package,SP,13278-143,Valinhos,27,30,1800,2,1,270
30/05/2023,2076,.Package,SP,12246-003,São José dos Campos,21,20,450,0,1,80
30/05/2023,2083,.Package,SC,88062-201,Florianópolis,24,20,1350,1,1,200
30/05/2023,2088,.Package,SP,01240-001,São Paulo,30,50,3200,3,2,330
30/06/2023,2273,.Package,RS,98780-313,Santa Rosa,24,40,4680,5,3,400
23/06/2023,1680,.Package,RJ,22031-020,Rio de Janeiro,25,30,2300,2,2,229
23/06/2023,1673,.Package,SP,13300-450,Itu,25,30,2300,2,2,229
30/05/2023,1912,.Package,DF,70736-050,Brasília,28,20,920,1,1,130
30/05/2023,1913,.Package,SC,89580-000,Fraiburgo,27,20,900,1,1,140
28/06/2023,2146,.Package,SP,11030-600,Santos,29,25,2300,2,2,185
30/05/2023,1914,.Package,RO,76822-608,Porto Velho,42,30,1350,1,1,210
30/05/2023,1915,.Package,SP,04601-003,São Paulo,21,20,450,0,1,80
30/05/2023,1916,.Package,DF,71937-540,Brasília,28,20,900,1,1,140
30/05/2023,1917,.Package,SP,04011-032,São Paulo,21,20,900,1,1,140
30/05/2023,1918,.Package,SP,01242-001,São Paulo,29,40,2250,2,2,340
30/05/2023,1919,.Package,SP,11660-170,Caraguatatuba,23,20,450,0,1,80
30/05/2023,1920,.Package,SP,15200-000,José Bonifácio,25,20,450,0,1,80
23/06/2023,1670,.Package,MG,37417-112,Três Corações,27,30,2300,2,2,229
23/06/2023,1671,.Package,PE,52041-305,Recife,41,30,2300,2,2,398
23/06/2023,1672,.Package,SP,05724-005,São Paulo,22,30,2300,2,2,229
24/06/2023,1666,.Package,SP,04726-240,São Paulo,22,30,2300,2,2,229
30/05/2023,1895,.Package,SP,13214-065,Jundiaí,30,40,2750,3,2,260
30/05/2023,1897,.Package,DF,70773-100,Brasília,28,20,900,1,1,140
30/05/2023,1898,.Package,SP,03127-030,São Paulo,30,50,3200,3,2,330
30/05/2023,1899,.Package,SP,09190-000,Santo André,22,20,900,1,1,140
30/05/2023,1900,.Package,PR,87010-540,Maringá,21,20,900,1,1,140
30/05/2023,1901,.Package,SP,05707-001,São Paulo,21,20,450,0,1,80
30/05/2023,1902,.Package,SP,09030-540,Santo André,21,20,450,0,1,80
30/05/2023,1903,.Package,PR,81200-230,Curitiba,20,20,450,0,1,80
30/05/2023,1904,.Package,PR,80540-030,Curitiba,20,20,900,1,1,140
30/05/2023,1905,.Package,RS,97900-000,Cerro Largo,22,20,450,0,1,80
24/06/2023,1664,.Package,MG,35500-006,Divinópolis,25,30,2300,2,2,229
31/05/2023,2061,.Package,SP,02840-130,São Paulo,29,20,900,1,1,140
30/05/2023,1888,.Package,BA,41650-525,Salvador,33,20,900,1,1,140
30/05/2023,1906,.Package,SP,04607-001,São Paulo,21,20,450,0,1,80
30/05/2023,1908,.Package,SP,09190-450,Santo André,22,20,900,1,1,140
30/05/2023,1909,.Package,MG,30350-110,Belo Horizonte,152,30,1800,2,1,270
30/05/2023,1910,.Package,SP,13084-778,Campinas,22,20,900,1,1,140
30/05/2023,1911,.Package,SP,05725-050,São Paulo,21,20,900,1,1,140
30/05/2023,1921,.Package,DF,70673-464,Brasília,28,20,450,0,1,80
30/05/2023,1922,.Package,PR,82300-620,Curitiba,23,30,1350,1,1,210
30/05/2023,1923,.Package,MG,30330-230,Belo Horizonte,23,20,900,1,1,140
30/05/2023,1924,.Package,SP,02016-020,São Paulo,21,20,900,1,1,140
30/05/2023,1926,.Package,SP,12244-056,São José dos Campos,25,30,1800,2,1,270
30/05/2023,1925,.Package,SC,88040-586,Florianópolis,21,20,450,0,1,80
30/05/2023,1927,.Package,SC,88350-070,Brusque,33,40,2700,3,2,400
30/05/2023,1928,.Package,SP,01233-001,São Paulo,21,20,900,1,1,140
30/05/2023,1929,.Package,SP,09172-710,Santo André,29,40,2750,3,2,260
30/05/2023,1931,.Package,SP,05021-010,São Paulo,21,20,900,1,1,140
30/05/2023,1932,.Package,SP,12513-340,Guaratinguetá,27,30,1800,2,1,270
30/05/2023,1933,.Package,BA,41815-340,Salvador,33,20,900,1,1,140
30/05/2023,1934,.Package,RJ,22451-140,Rio de Janeiro,24,20,900,1,1,140
30/05/2023,1930,.Package,PR,81750-450,Curitiba,23,30,1350,1,1,210
30/05/2023,1935,.Package,PR,80240-460,Curitiba,20,20,450,0,1,80
30/05/2023,1936,.Package,SC,88030-300,Florianópolis,21,20,450,0,1,80
30/05/2023,1937,.Package,SP,07096-080,Guarulhos,24,30,1500,2,1,240
30/05/2023,1939,.Package,PR,87050-740,Maringá,25,30,1800,2,1,270
30/05/2023,1940,.Package,SP,05410-020,São Paulo,28,30,2250,2,2,250
30/05/2023,1941,.Package,SP,02301-060,São Paulo,23,30,1500,2,1,200
30/05/2023,1942,.Package,SP,04006-003,São Paulo,28,40,2750,3,2,260
30/05/2023,1943,.Package,RS,92025-570,Canoas,16,20,900,1,1,140
30/05/2023,1944,.Package,SP,02202-000,São Paulo,22,20,900,1,1,140
30/05/2023,1945,.Package,SP,05641-060,São Paulo,24,30,1800,2,1,270
30/05/2023,1946,.Package,SP,06537-490,Santana de Parnaíba,21,20,900,1,1,140
30/05/2023,1947,.Package,SP,14177-075,Sertãozinho,23,20,450,0,1,80
30/05/2023,1948,.Package,DF,70757-050,Brasília,28,20,900,1,1,140
30/05/2023,1949,.Package,MG,30140-081,Belo Horizonte,26,30,1350,1,1,210
28/06/2023,2148,.Package,MG,30140-074,Belo Horizonte,23,30,450,0,1,90
30/05/2023,1950,.Package,MG,37445-000,Cruzília,32,20,900,1,1,140
30/05/2023,1985,.Package,SP,01239-020,São Paulo,23,30,1350,1,1,210
30/05/2023,1986,.Package,RS,90620-170,Porto Alegre,17,30,1350,1,1,210
30/05/2023,1987,.Package,RS,91120-600,Porto Alegre,16,10,900,1,1,130
30/05/2023,1988,.Package,SP,01546-020,São Paulo,21,10,900,1,1,130
30/05/2023,1989,.Package,MG,30644-080,Belo Horizonte,23,10,900,1,1,130
30/05/2023,1990,.Package,ES,29065-450,Vitória,26,10,450,0,1,70
30/05/2023,1991,.Package,SP,03305-000,São Paulo,21,10,450,0,1,70
30/05/2023,1992,.Package,PR,86806-420,Apucarana,27,20,1800,2,1,260
03/07/2023,2340,.Package,SP,05051-030,São Paulo,21,40,700,1,1,100
01/07/2023,2336,.Package,SP,04006-001,São Paulo,22,30,2300,2,2,229
01/07/2023,2335,.Package,PR,80320-270,Curitiba,21,30,2300,2,2,229
01/07/2023,2334,.Package,RJ,20560-121,Rio de Janeiro,25,30,1000,1,1,115
29/06/2023,2310,.Package,SP,18013-200,Sorocaba,23,30,2300,2,2,229
29/06/2023,2290,.Package,ES,29185-000,Fundão,53,30,2300,2,2,229
29/06/2023,2289,.Package,SP,05412-004,São Paulo,22,30,2300,2,2,209
25/06/2023,1657,.Package,PR,86690-000,Colorado,26,30,2300,2,2,229
25/06/2023,1656,.Package,SP,04624-000,São Paulo,31,30,4000,4,2,360
25/06/2023,1654,.Package,MS,79002-141,Campo Grande,25,30,2300,2,2,229
25/06/2023,1653,.Package,MG,36887-072,Muriaé,27,30,2300,2,2,229
25/06/2023,1650,.Package,MG,38950-000,Ibiá,55,30,4000,4,2,350
25/06/2023,1649,.Package,MG,31270-310,Belo Horizonte,24,30,2300,2,2,229
26/06/2023,1644,.Package,SP,12242-470,São José dos Campos,23,30,2300,2,2,229
26/06/2023,1643,.Package,MG,30310-410,Belo Horizonte,24,30,2300,2,2,229
26/06/2023,1642,.Package,SP,09310-480,Mauá,22,30,2300,2,2,229
26/06/2023,1640,.Package,SP,04614-040,São Paulo,22,30,2300,2,2,229
26/06/2023,1639,.Package,PA,68040-014,Santarém,63,30,2300,2,2,229
26/06/2023,1638,.Package,MG,30330-270,Belo Horizonte,24,30,2300,2,2,229
26/06/2023,1636,.Package,SP,13422-194,Piracicaba,23,30,2300,2,2,229
26/06/2023,1635,.Package,SP,13101-680,Campinas,23,30,2300,2,2,229
25/06/2023,1659,.Package,SP,02554-030,São Paulo,22,30,2300,2,2,229
25/06/2023,1658,.Package,SC,88037-020,Florianópolis,22,30,2300,2,2,229
28/06/2023,2298,.Package,SP,14160-020,Sertãozinho,34,30,4000,4,2,330
28/06/2023,2297,.Package,MS,79037-802,Campo Grande,18,30,2300,2,2,428
28/06/2023,2296,.Package,SP,04060-003,São Paulo,22,30,2300,2,2,229
28/06/2023,2295,.Package,GO,74070-100,Goiânia,29,30,2300,2,2,229
28/06/2023,2294,.Package,RJ,22795-445,Rio de Janeiro,23,30,1000,1,1,115
28/06/2023,2293,.Package,SP,06710-500,Chácara Pavoeiro,23,30,2300,2,2,229
27/06/2023,2308,.Package,RS,90520-040,Porto Alegre,20,30,4000,4,2,360
27/06/2023,2307,.Package,RJ,20551-020,Rio de Janeiro,28,30,2300,2,2,229
27/06/2023,2306,.Package,RS,94035-330,Gravataí,17,30,2300,2,2,229
27/06/2023,2305,.Package,GO,74413-125,Goiânia,29,30,2300,2,2,229
27/06/2023,2304,.Package,SP,06540-115,Santana de Parnaíba,22,30,2300,2,2,229
05/06/2023,2311,.Package,SP,09040-220,Santo André,28,30,3000,3,2,275
23/06/2023,1679,.Package,PR,85867-050,Foz do Iguaçu,30,30,4000,4,2,330
01/07/2023,2330,.Package,SP,13331-100,Indaiatuba,22,30,2300,2,2,209
01/07/2023,2329,.Package,SP,04641-090,São Paulo,22,30,2300,2,2,229
01/07/2023,2328,.Package,MG,30220-130,Belo Horizonte,24,30,2300,2,2,229
01/07/2023,2326,.Package,SP,15090-190,São José do Rio Preto,23,30,2300,2,2,229
01/07/2023,2325,.Package,SP,05133-001,São Paulo,23,30,2300,2,2,229
01/07/2023,2324,.Package,SP,05713-570,São Paulo,22,30,2300,2,2,229
01/07/2023,2323,.Package,MG,36770-014,Cataguases,27,30,2300,2,2,229
30/06/2023,2322,.Package,PR,81210-371,Curitiba,21,30,2300,2,2,229
30/06/2023,2321,.Package,RJ,22793-338,Rio de Janeiro,24,30,2300,2,2,189
30/06/2023,2281,.Package,GO,75650-000,Morrinhos,72,30,2300,2,2,229
25/06/2023,1652,.Package,SP,04747-170,São Paulo,22,30,2300,2,2,229
25/06/2023,1651,.Package,DF,72410-610,Brasília,72,30,2300,2,2,229
02/07/2023,2339,.Package,SP,03335-100,São Paulo,31,30,4000,4,2,360
29/06/2023,2288,.Package,MG,30220-270,Belo Horizonte,24,30,2300,2,2,229
29/06/2023,2286,.Package,RJ,25964-220,Teresópolis,27,30,2300,2,2,229
29/06/2023,2285,.Package,MG,30411-127,Belo Horizonte,24,30,2300,2,2,229
29/06/2023,2284,.Package,SP,13106-175,Campinas,22,30,2300,2,2,229
29/06/2023,2283,.Package,RJ,22780-715,Rio de Janeiro,24,30,2300,2,2,209
29/06/2023,2282,.Package,MG,30510-090,Belo Horizonte,24,30,2300,2,2,229
28/06/2023,2303,.Package,RJ,22793-750,Rio de Janeiro,24,30,2300,2,2,189
28/06/2023,2302,.Package,SP,02435-000,São Paulo,22,30,2300,2,2,229
28/06/2023,2301,.Package,RS,95043-240,Caxias do Sul,17,30,2300,2,2,229
28/06/2023,2300,.Package,SP,01104-000,São Paulo,22,30,2300,2,2,229
28/06/2023,2299,.Package,DF,71680-366,Brasília,29,30,2300,2,2,229
28/06/2023,2169,.Package,MG,30441-127,Belo Horizonte,23,30,700,1,1,130
01/07/2023,2337,.Package,SP,05428-000,São Paulo,22,30,2300,2,2,209
31/05/2023,2004,.Package,SC,88306-790,Itajaí,22,20,900,1,1,140
31/05/2023,1969,.Package,SC,88330-610,Balneário Camboriú,27,30,1050,1,1,180
30/05/2023,2089,.Package,SP,04702-000,São Paulo,21,20,450,0,1,80
30/05/2023,2090,.Package,SP,09030-310,Santo André,21,20,900,1,1,140
30/05/2023,2091,.Package,PE,56306-405,Petrolina,41,20,450,0,1,80
31/05/2023,1951,.Package,RJ,22776-050,Rio de Janeiro,26,30,1350,1,1,210
31/05/2023,1953,.Package,SC,89035-038,Blumenau,22,20,450,0,1,80
31/05/2023,1954,.Package,SP,13480-496,Limeira,21,20,450,0,1,80
31/05/2023,1955,.Package,MS,79002-232,Campo Grande,30,30,1800,2,1,270
31/05/2023,1956,.Package,MT,78840-000,Campo Verde,74,20,900,1,1,140
28/06/2023,2233,.Package,MG,35400-078,Ouro Preto,26,30,900,1,1,150
30/05/2023,1869,.Package,MG,37270-000,Campo Belo,32,20,900,1,1,140
31/05/2023,1983,.Package,MG,30320-030,Belo Horizonte,23,20,450,0,1,80
31/05/2023,1984,.Package,SP,05727-230,São Paulo,21,20,900,1,1,140
31/05/2023,2005,.Package,SP,04001-002,São Paulo,21,20,900,1,1,140
31/05/2023,2007,.Package,SP,13561-410,São Carlos,22,20,900,1,1,140
31/05/2023,1958,.Package,GO,74575-310,Goiânia,28,20,450,0,1,80
31/05/2023,1959,.Package,PR,86058-146,Londrina,25,30,1800,2,1,270
31/05/2023,1960,.Package,DF,70292-040,Brasília,28,20,450,0,1,80
31/05/2023,1961,.Package,SP,14027-045,Ribeirão Preto,25,30,1800,2,1,270
31/05/2023,1962,.Package,RJ,20510-160,Rio de Janeiro,24,20,900,1,1,140
31/05/2023,1963,.Package,SP,04288-090,São Paulo,22,20,900,1,1,140
31/05/2023,1964,.Package,SP,05688-020,São Paulo,29,40,2700,3,2,320
31/05/2023,1965,.Package,MG,38616-072,Unaí,38,30,1350,1,1,210
31/05/2023,1966,.Package,SP,11380-300,São Vicente,22,20,900,1,1,140
31/05/2023,1967,.Package,MG,34006-065,Nova Lima,26,20,900,1,1,140
31/05/2023,1968,.Package,PR,87005-020,Maringá,25,30,1800,2,1,270
31/05/2023,1970,.Package,RJ,24890-000,Tanguá,32,20,600,1,1,110
31/05/2023,1971,.Package,PA,68005-130,Santarém,50,20,450,0,1,80
31/05/2023,1972,.Package,SP,05351-025,São Paulo,21,20,900,1,1,140
31/05/2023,1973,.Package,SP,04531-010,São Paulo,29,40,2700,3,2,400
31/05/2023,1974,.Package,DF,71610-225,Brasília,38,40,2250,2,2,340
31/05/2023,1975,.Package,PR,85015-400,Guarapuava,23,20,900,1,1,140
31/05/2023,1976,.Package,SP,05410-020,São Paulo,21,20,900,1,1,140
31/05/2023,1978,.Package,MG,31320-010,Belo Horizonte,23,20,900,1,1,140
31/05/2023,1979,.Package,RJ,22471-003,Rio de Janeiro,33,40,2700,3,2,400
31/05/2023,1980,.Package,SP,15570-000,Cardoso,37,20,900,1,1,140
31/05/2023,1981,.Package,RJ,27255-085,Volta Redonda,26,20,1070,1,1,160
31/05/2023,1982,.Package,SC,89010-300,Blumenau,30,40,2250,2,2,340
